Quotazioni Fantacalcio Stagione 2022 23;;;;;;;;;;;;
Id;R;RM;Nome;Squadra;Qt.A;Qt.I;Diff.;Qt.A M;Qt.I M;Diff.M;FVM;FVM M
4393;C;"M;C";Schouten;Bologna;5;8;-3;5;9;-4;11;12
4501;C;"M;C";Obiang;Sassuolo;5;2;3;5;2;3;10;11
4522;C;"M;C";Amrabat;Fiorentina;5;8;-3;5;8;-3;18;18
5007;C;"C;T";Ilic;Torino;5;13;-8;5;13;-8;30;30
5688;C;"M;C";Harroui;Sassuolo;5;2;3;5;2;3;5;5
5719;C;"M;C";Asllani;Inter;5;8;-3;5;8;-3;7;8
5788;C;"T;A";Sabiri;Sampdoria;5;15;-10;5;15;-10;13;12
5812;C;"E;M";Terracciano F.;Verona;5;1;4;5;1;4;5;5
5863;C;"M;C";Castagnetti;Cremonese;5;4;1;5;5;0;8;8
6061;C;"W;A";Oudin;Lecce;5;5;0;5;5;0;5;4
27;C;"M;C";Grassi;Empoli;4;6;-2;4;7;-3;4;5
238;C;M;Rincon;Sampdoria;4;6;-2;4;6;-2;8;8
526;C;"M;C";Duncan;Fiorentina;4;7;-3;4;7;-3;11;11
2011;C;"M;C";Miguel Veloso;Verona;4;6;-2;4;6;-2;8;8
2334;C;W;Leris;Sampdoria;4;3;1;4;3;1;6;6
2391;C;"M;C";Ekdal;Spezia;4;7;-3;4;7;-3;6;6
2855;C;"M;C";Vieira;Torino;4;4;0;4;4;0;8;8
4408;C;"M;C";Esposito Sa.;Spezia;4;5;-1;5;6;-1;8;9
4498;C;"C;T";Henderson L.;Empoli;4;8;-4;4;8;-4;8;8
4681;C;"M;C";Lopez M.;Sassuolo;4;9;-5;4;10;-6;15;16
4701;C;"C;T";Cuisance;Sampdoria;4;4;0;4;4;0;9;9
4892;C;W;Saelemaekers;Milan;4;8;-4;4;8;-4;11;10
5286;C;"M;C";Akpa Akpro;Empoli;4;2;2;4;3;1;8;9
5397;C;"C;T";Kovalenko;Spezia;4;7;-3;4;7;-3;6;6
5510;C;"W;A";Romero L.;Lazio;4;2;2;4;2;2;4;4
5674;C;C;Basic;Lazio;4;5;-1;4;4;0;6;6
5776;C;"W;A";Ceide;Sassuolo;4;2;2;4;2;2;5;5
21;C;"E;W";D'alessandro;Monza;3;1;2;4;2;2;2;2
148;C;"C;T";Krunic;Milan;3;7;-4;3;6;-3;8;8
557;C;C;Benassi;Cremonese;3;3;0;3;3;0;10;10
801;C;"M;C";Gagliardini;Inter;3;8;-5;3;8;-5;4;5
4260;C;"M;C";Winks;Sampdoria;3;6;-3;4;7;-3;14;14
4921;C;C;Askildsen;Lecce;3;3;0;3;3;0;2;2
4988;C;"C;T";Maggiore;Salernitana;3;10;-7;3;10;-7;8;8
5457;C;C;Maleh;Lecce;3;3;0;3;3;0;6;6
5516;C;"M;C";Bianco;Fiorentina;3;1;2;3;1;2;1;1
5610;C;"M;C";Vranckx;Milan;3;6;-3;3;7;-4;4;4
5705;C;"M;C";Galdames;Cremonese;3;3;0;3;3;0;5;5
5798;C;"M;C";Bohinen;Salernitana;3;7;-4;3;7;-4;8;9
5834;C;"M;C";Marcos Antonio;Lazio;3;10;-7;3;11;-8;6;7
6010;C;"C;T";Fazzini;Empoli;3;1;2;3;1;2;2;2
6024;C;"M;C";Sulemana I.;Verona;3;1;2;3;1;2;4;4
6162;C;M;Abildgaard;Verona;3;3;0;3;3;0;6;6
1901;C;"M;C";Barberis;Monza;2;7;-5;2;7;-5;2;2
2117;C;"C;T";Kastanos;Salernitana;2;5;-3;2;5;-3;4;4
2154;C;"W;T";Vignato;Empoli;2;3;-1;2;3;-1;4;4
2274;C;"C;T";Valoti;Monza;2;5;-3;2;5;-3;8;8
5423;C;C;Bove;Roma;2;1;1;2;1;1;1;1
6019;C;"T;A";D'andrea;Sassuolo;2;1;1;2;1;1;4;4
6112;C;"W;A";Iling-Junior;Juventus;2;1;1;2;1;1;7;7
6117;C;C;Tahirovic;Roma;2;1;1;2;1;1;4;4
6131;C;M;Paoletti;Sampdoria;2;1;1;2;1;1;1;1
6142;C;"C;W;T";Cipot;Spezia;2;1;1;2;1;1;2;3
2639;C;M;Bakayoko;Milan;1;2;-1;1;2;-1;1;1
4364;C;"C;T";Gaetano;Napoli;1;4;-3;1;4;-3;1;1
4376;C;C;Zurkowski;Spezia;1;8;-7;1;8;-7;17;17
4377;C;"C;T";Castrovilli;Fiorentina;1;9;-8;1;9;-8;7;7
4725;C;M;Demme;Napoli;1;4;-3;1;4;-3;2;2
5420;C;"M;C";Darboe;Roma;1;1;0;1;1;0;1;1
5425;C;T;Urbanski;Bologna;1;1;0;1;1;0;1;1
5442;C;"M;C";Bertini;Lazio;1;1;0;1;1;0;1;1
5517;C;M;Yepes;Sampdoria;1;3;-2;1;3;-2;1;1
5772;C;"C;T";Pyyhtia;Bologna;1;1;0;1;1;0;1;1
5810;C;C;Trimboli;Sampdoria;1;1;0;1;1;0;1;1
5824;C;"T;A";Pafundi;Udinese;1;1;0;1;1;0;1;1
5872;C;"C;T";Helgason;Lecce;1;1;0;1;1;0;1;1
5875;C;T;Adli;Milan;1;7;-6;2;6;-4;3;2
5879;C;"T;A";Vignato S.;Monza;1;1;0;1;1;0;1;1
5947;C;C;Hrustic;Verona;1;4;-3;1;3;-2;2;2
5996;C;"M;C";Samek;Lecce;1;1;0;1;1;0;1;1
5998;C;"W;A";Zerbin;Napoli;1;1;0;1;1;0;5;5
6005;C;"C;T";Ilkhan;Sampdoria;1;3;-2;1;3;-2;5;5
6009;C;"M;C";Degli Innocenti;Empoli;1;1;0;1;1;0;1;1
6012;C;C;Acella;Cremonese;1;1;0;1;1;0;1;1
6106;C;"T;A";Carboni V.;Inter;1;1;0;1;1;0;1;1
6157;C;"W;T;A";Malagrida;Sampdoria;1;1;0;1;1;0;1;1
6168;C;"M;C";Faticanti;Roma;1;1;0;1;1;0;1;1
4661;A;Pc;Osimhen;Napoli;42;35;7;42;35;7;482;482
2764;A;Pc;Martinez L.;Inter;37;34;3;37;34;3;355;360
309;A;A;Dybala;Roma;35;29;6;35;29;6;239;239
2841;A;Pc;Vlahovic;Juventus;33;40;-7;33;40;-7;348;352
4730;A;"W;A";Lookman;Atalanta;33;13;20;34;15;19;225;237
4510;A;A;Rafael Leao;Milan;32;31;1;32;31;1;222;222
785;A;Pc;Immobile;Lazio;30;42;-12;30;42;-12;312;315
4268;A;Pc;Arnautovic;Bologna;29;27;2;28;26;2;178;180
5672;A;Pc;Dia;Salernitana;28;17;11;28;16;12;106;103
647;A;Pc;Dzeko;Inter;26;16;10;26;15;11;86;82
2012;A;Pc;Milik;Juventus;25;21;4;25;20;5;84;84
5336;A;Pc;Nzola;Spezia;25;14;11;25;13;12;127;127
5694;A;Pc;Beto;Udinese;25;24;1;25;24;1;95;92
2544;A;Pc;Abraham;Roma;24;33;-9;24;33;-9;165;165
4200;A;Pc;Giroud;Milan;24;28;-4;24;28;-4;182;182
6060;A;A;Lauriente';Sassuolo;22;14;8;22;14;8;70;70
2119;A;A;Deulofeu;Udinese;21;24;-3;21;24;-3;12;12
531;A;A;Berardi;Sassuolo;20;35;-15;20;35;-15;239;239
2489;A;A;Pedro;Lazio;20;19;1;20;19;1;40;40
4517;A;A;Lozano;Napoli;20;18;2;20;18;2;49;49
495;A;A;Correa;Inter;19;16;3;19;16;3;13;13
2061;A;Pc;Simeone;Napoli;19;25;-6;19;25;-6;44;42
2531;A;Pc;Lukaku;Inter;19;39;-20;19;39;-20;192;192
2369;A;A;Thauvin;Udinese;18;18;0;18;18;0;56;56
2382;A;A;Di Maria;Juventus;18;26;-8;18;26;-8;88;88
5786;A;Pc;Cabral;Fiorentina;18;19;-1;17;18;-1;32;28
6052;A;Pc;Hojlund;Atalanta;18;8;10;18;7;11;164;164
479;A;Pc;Sanabria;Torino;17;21;-4;17;21;-4;42;40
1958;A;A;Caprari;Monza;17;26;-9;17;26;-9;62;62
2756;A;Pc;Piatek;Salernitana;17;15;2;17;14;3;54;50
186;A;A;Rebic;Milan;16;14;2;16;14;2;20;20
505;A;Pc;Bonazzoli;Salernitana;16;14;2;16;14;2;20;20
608;A;Pc;Zapata D.;Atalanta;16;32;-16;16;32;-16;68;68
2762;A;A;Kouame';Fiorentina;16;9;7;16;9;7;20;20
4179;A;A;Gonzalez N.;Fiorentina;16;20;-4;16;20;-4;48;48
4184;A;A;Brekalo;Fiorentina;16;16;0;16;16;0;48;48
5882;A;Pc;Mota;Monza;16;10;6;16;10;6;35;33
2097;A;Pc;Kean;Juventus;15;15;0;15;14;1;25;24
5515;A;A;Okereke;Cremonese;15;13;2;15;13;2;48;48
5836;A;Pc;Ceesay;Lecce;15;10;5;15;10;5;18;16
4923;A;Pc;Colombo;Lecce;14;7;7;14;6;8;23;21
383;A;Pc;Petagna;Monza;13;15;-2;13;14;-1;35;33
507;A;Pc;Muriel;Atalanta;13;26;-13;13;26;-13;36;32
2038;A;Pc;Pinamonti;Sassuolo;13;23;-10;13;23;-10;37;37
2466;A;Pc;Origi;Milan;13;17;-4;13;17;-4;23;20
2832;A;"W;A";Boga;Atalanta;13;13;0;14;15;-1;34;38
4436;A;A;Cambiaghi;Empoli;13;6;7;13;6;7;8;8
6026;A;Pc;Dessers;Cremonese;13;17;-4;13;16;-3;32;29
212;A;Pc;Ciofani D.;Cremonese;12;1;11;12;1;11;7;7
407;A;A;Gabbiadini;Sampdoria;12;15;-3;12;15;-3;28;28
1857;A;A;Di Francesco F.;Lecce;12;12;0;12;12;0;17;17
2438;A;Pc;Jovic;Fiorentina;12;24;-12;12;24;-12;67;67
2819;A;Pc;Caputo;Empoli;12;21;-9;12;21;-9;40;38
5845;A;Pc;Alvarez A.;Sassuolo;12;14;-2;12;13;-1;12;11
6001;A;A;Banda;Lecce;12;5;7;12;5;7;12;12
2719;A;A;Barrow;Bologna;11;17;-6;11;17;-6;15;15
5292;A;Pc;Lammers;Sampdoria;11;15;-4;10;14;-4;20;17
5676;A;A;Success;Udinese;11;13;-2;11;13;-2;20;20
5086;A;Pc;Zirkzee;Bologna;10;7;3;10;7;3;15;15
5460;A;Pc;Satriano;Empoli;10;14;-4;10;13;-3;16;13
5471;A;Pc;Djuric;Verona;10;11;-1;11;10;1;23;21
5529;A;Pc;Henry;Verona;10;18;-8;10;16;-6;1;1
5439;A;A;Kallon;Verona;9;2;7;9;2;7;7;7
90;A;Pc;Lasagna;Verona;8;11;-3;8;10;-2;12;10
1943;A;Pc;Nestorovski;Udinese;8;11;-3;7;10;-3;6;6
5842;A;Pc;Botheim;Salernitana;8;13;-5;8;12;-4;7;5
5881;A;Pc;Gytkjaer;Monza;8;4;4;8;4;4;10;10
6119;A;A;Solbakken;Roma;8;10;-2;8;10;-2;8;8
2103;A;Pc;Pellegri;Torino;7;12;-5;7;11;-4;20;17
4371;A;A;Raspadori;Napoli;7;20;-13;7;20;-13;40;40
5864;A;A;Buonaiuto;Cremonese;7;7;0;7;7;0;5;5
215;A;A;Verde;Spezia;6;18;-12;6;18;-12;16;16
441;A;Pc;Belotti;Roma;6;16;-10;5;15;-10;10;9
6145;A;A;Ngonge;Verona;6;3;3;6;3;3;12;12
2325;A;A;Karamoh;Torino;5;4;1;5;4;1;16;16
5806;A;"W;A";Seck;Torino;5;3;2;5;3;2;6;7
472;A;Pc;Destro;Empoli;4;18;-14;4;16;-12;12;9
537;A;A;Sansone;Bologna;4;6;-2;4;6;-2;12;12
568;A;Pc;Quagliarella;Sampdoria;4;10;-6;4;10;-6;8;6
643;A;A;Defrel;Sassuolo;4;8;-4;4;8;-4;10;10
1998;A;A;Pjaca;Empoli;4;9;-5;4;9;-5;4;4
4359;A;Pc;Piccoli;Empoli;4;13;-9;4;12;-8;10;9
5394;A;Pc;Gaich;Verona;4;4;0;4;3;1;6;5
5734;A;A;Soule';Juventus;4;1;3;4;1;3;5;5
5854;A;Pc;Tsadjout;Cremonese;4;8;-4;4;7;-3;5;4
5311;A;Pc;Shomurodov;Spezia;3;12;-9;3;11;-8;26;25
5728;A;A;Afena-Gyan;Cremonese;3;8;-5;3;8;-5;8;8
2826;A;"W;A";Pussetto;Sampdoria;2;5;-3;2;6;-4;3;4
5500;A;A;Cancellieri;Lazio;2;7;-5;2;7;-5;5;5
5843;A;A;Valencia D.;Salernitana;2;2;0;2;2;0;2;2
2530;A;Pc;Ibrahimovic;Milan;1;13;-12;1;13;-12;15;15
5378;A;A;Oddei;Sassuolo;1;1;0;1;1;0;1;1
5395;A;"W;A";Braaf;Verona;1;1;0;2;2;0;4;5
5436;A;Pc;Raimondo;Bologna;1;1;0;1;1;0;1;1
5505;A;Pc;Kaio Jorge;Juventus;1;1;0;1;1;0;1;1
5512;A;Pc;De Luca;Sampdoria;1;4;-3;1;4;-3;1;1
5837;A;Pc;Voelkerling Persson;Lecce;1;1;0;1;1;0;1;1
6113;A;Pc;Montevago;Sampdoria;1;1;0;1;1;0;3;3
6143;A;Pc;Krollis;Spezia;1;1;0;1;1;0;2;2
6160;A;Pc;Vivaldo;Udinese;1;1;0;1;1;0;1;1
